"Data","NomeMunicipio","CodigoMunicipio","Casos_Circ","Casos_Resp","Obitos_Circ","Obitos_Resp","Ano","CO","PM2p5","Temperatura","UmidRel"
2022-05-29,"Rio de Janeiro",330455,31,41,8,11,2022,306.681364747874,39.8085084896138,22.966943359375,67.4732942156832
2022-05-30,"Rio de Janeiro",330455,50,49,7,9,2022,339.347650424315,51.7217770834577,22.7775817871094,78.382679535129
2022-05-31,"Rio de Janeiro",330455,52,45,8,13,2022,328.88753764837,45.9518911810619,22.2791076660156,88.7956916952342
2022-06-01,"Rio de Janeiro",330455,70,67,18,18,2022,211.947629225051,32.0575610501805,22.7510925292969,87.4357758153551
2022-06-02,"Rio de Janeiro",330455,50,42,8,6,2022,406.49567267792,51.5372011733461,21.9543701171875,89.6272860916097
2022-06-03,"Rio de Janeiro",330455,46,44,5,9,2022,224.92254458939,41.062012456905,20.6347900390625,86.0884624746597
2022-06-04,"Rio de Janeiro",330455,33,39,7,6,2022,79.4345993426759,11.1946238945393,19.7144104003906,80.5528774353186
2022-06-05,"Rio de Janeiro",330455,40,34,7,6,2022,79.8632271425959,8.7909133306141,19.5380187988281,70.9105763489114
2022-06-06,"Rio de Janeiro",330455,58,42,8,8,2022,152.661584706948,15.1065719933285,19.9262023925781,72.9375294459414
2022-06-07,"Rio de Janeiro",330455,67,39,10,5,2022,392.412800920283,53.2970432232105,21.0726867675781,80.4892173882871
2022-06-08,"Rio de Janeiro",330455,54,42,14,9,2022,326.532898498044,46.6116460984267,21.4714904785156,88.7664490794904
2022-06-09,"Rio de Janeiro",330455,69,48,11,13,2022,217.457738926896,26.4254129689334,21.5112854003906,87.7034391752577
2022-06-10,"Rio de Janeiro",330455,41,45,7,11,2022,271.453039601965,34.6032535958329,21.78896484375,88.23498825155
2022-06-11,"Rio de Janeiro",330455,30,33,8,12,2022,118.438787666264,19.8808516316262,19.7096496582031,83.9389895381113
2022-06-12,"Rio de Janeiro",330455,27,39,7,9,2022,118.372341262329,25.7716354923332,19.2088256835938,76.6930922706425
2022-06-13,"Rio de Janeiro",330455,53,32,7,3,2022,98.6614097087113,10.9910747170261,18.8878112792969,67.5087935664992
2022-06-14,"Rio de Janeiro",330455,68,48,14,15,2022,84.94089343003,9.60642942970935,18.7027526855469,80.8478079257867
2022-06-15,"Rio de Janeiro",330455,57,43,18,8,2022,113.678421342911,10.7793631798359,18.3721252441406,74.7804571987821
2022-06-16,"Rio de Janeiro",330455,40,33,7,9,2022,233.777591063244,20.6378416578445,18.7938171386719,74.775864496781
2022-06-17,"Rio de Janeiro",330455,34,32,7,11,2022,280.520147555308,34.3969759342144,20.1428161621094,75.0494375862126
2022-06-18,"Rio de Janeiro",330455,34,32,8,8,2022,415.505439832486,50.7724191578518,20.2317443847656,81.2118203415143
2022-06-19,"Rio de Janeiro",330455,34,32,5,6,2022,106.953308431912,17.7981878124456,19.5376831054688,81.5604879521564
2022-06-20,"Rio de Janeiro",330455,60,36,10,10,2022,128.09050176088,22.5065193149021,20.5902648925781,80.3978248185916
2022-06-21,"Rio de Janeiro",330455,60,54,6,11,2022,296.372036245884,28.786615757781,21.1697326660156,81.6781124353587
2022-06-22,"Rio de Janeiro",330455,48,53,7,8,2022,369.965064805911,41.8559338299929,22.3871704101563,72.1216286303199
2022-06-23,"Rio de Janeiro",330455,47,39,6,6,2022,381.975766572396,46.6546374866539,21.9477478027344,73.8960027602552
2022-06-24,"Rio de Janeiro",330455,51,33,9,3,2022,433.569752544827,52.2398408975278,21.0468383789063,78.252313458462
2022-06-25,"Rio de Janeiro",330455,28,28,2,8,2022,516.658587912389,50.9631092882046,19.9002014160156,86.5787436152775
2022-06-26,"Rio de Janeiro",330455,30,23,12,5,2022,102.204019469809,17.0321374781679,19.4591613769531,80.6142873699082
2022-06-27,"Rio de Janeiro",330455,46,49,6,10,2022,85.6979482932729,10.9474092013784,18.8413330078125,72.7783086547893
2022-06-28,"Rio de Janeiro",330455,73,46,12,8,2022,164.420839610102,14.1316611745879,18.9801574707031,73.3293667383244
2022-06-29,"Rio de Janeiro",330455,49,52,4,20,2022,341.280269822164,54.4944853686502,21.4410034179688,71.3583422536828
2022-06-30,"Rio de Janeiro",330455,67,34,4,10,2022,166.580363725188,15.2408929920966,20.1066833496094,79.5158586711905
2022-07-01,"Rio de Janeiro",330455,74,61,5,14,2022,216.170739975041,15.7774380227238,19.3310791015625,84.2931145962151
2022-07-02,"Rio de Janeiro",330455,35,35,9,12,2022,215.017280424945,33.844649749426,20.9375244140625,75.5931817656566
2022-07-03,"Rio de Janeiro",330455,32,38,6,7,2022,298.312983204596,57.576372114454,21.7941833496094,74.607803809546
2022-07-04,"Rio de Janeiro",330455,70,51,12,12,2022,364.430363219981,45.741249010689,20.9614196777344,76.5223041705553
